artist_name,year_artist_born,age,length,width,title_of_work,height,year_of_work,age_at_work,lower_est_USD,upper_est_USD,sold_in_USD,Material_Category,act_area,posthumous_combined
Fausto Melotti,1901.0,85.0,34.5,15.5,Vaso,1.0,1960.0,59.0,12862.8,19294.2,32414.26,10,534.75,1
Fausto Melotti,1901.0,85.0,32.5,13.1,Vaso,1.0,1955.0,54.0,12862.8,19294.2,37816.63,10,425.75,1
Fausto Melotti,1901.0,85.0,26.7,9.2,Vaso,1.0,1952.0,51.0,8575.2,10719.0,18908.32,10,245.64,1
Fausto Melotti,1901.0,85.0,26.7,21.6,Coppa,14.0,1950.0,49.0,10719.0,16078.5,40517.82,10,8074.080000000001,1
Fausto Melotti,1901.0,85.0,13.0,31.0,Coppa,1.0,1955.0,54.0,7503.3,10719.0,10129.46,10,403.0,1
Fausto Melotti,1901.0,85.0,9.3,26.5,Piatto,21.0,1955.0,54.0,6431.4,8575.2,8103.56,10,5175.450000000001,1
Fausto Melotti,1901.0,85.0,5.3,13.0,Servizio da té,1.0,1955.0,54.0,8575.2,12862.8,14856.53,10,68.89999999999999,1
Hsiao Chin,1935.0,87.0,25.0,33.4,Discendenza,1.0,1961.0,26.0,4287.6,6431.4,1890.83,5,835.0,0
Giuseppe Spagnulo,1936.0,80.0,26.5,21.0,Senza titolo,18.0,1964.0,28.0,5359.5,6431.4,3241.43,6,10017.0,1
Agenore Fabbri,1911.0,87.0,62.0,33.0,Cristo in croce,20.0,1953.0,42.0,4287.6,5359.5,2701.19,10,40920.0,1
Asger Jorn,1914.0,59.0,4.3,51.2,Untitled,1.0,1970.0,56.0,3751.65,5359.5,14856.53,5,220.16,1
Asger Jorn,1914.0,59.0,3.5,51.5,Untitled,1.0,1972.0,58.0,3751.65,5359.5,18908.32,5,180.25,1
Emilio Vedova,1919.0,87.0,10.0,15.0,Dagli oltre - 11,1.0,1988.0,69.0,4287.6,6431.4,12155.35,1,150.0,1
Emilio Vedova,1919.0,87.0,25.5,19.0,Studio per Oltre,1.0,1987.0,68.0,3215.7,4287.6,6077.67,7,484.5,1
Fritz Bultman,1919.0,66.0,36.0,35.7,Idea - 6,1.0,1958.0,39.0,2143.8,3215.7,5402.38,1,1285.2,1
Salvatore Emblema,1929.0,77.0,25.0,18.0,Senza titolo (12),1.0,1992.0,63.0,1071.9,1607.85,4051.78,1,450.0,1
Damien Hirst,1965.0,57.0,48.2,100.0,Butterfly rainbow,1.0,2020.0,55.0,1286.28,1929.42,4321.9,10,4820.0,0
Roberto Miniati,1952.0,70.0,130.0,150.0,Pioggia Miracolosa (Provvidenziale),1.0,2018.0,66.0,4287.6,6431.4,11480.05,1,19500.0,0
Yayoi Kusama,1929.0,93.0,9.5,8.5,Yellow Pumpkin & Red Pumpkin,1.0,2015.0,86.0,643.14,857.52,2971.31,5,80.75,0
Paul Morrison,1966.0,56.0,61.5,46.0,Gradient,1.0,2000.0,34.0,1607.85,2143.8,1620.71,1,2829.0,0
Andy Warhol,1928.0,59.0,40.0,35.7,Single Portrait (George),1.0,1954.0,26.0,8575.2,12862.8,13505.94,4,1428.0,1
Bill Viola,1951.0,71.0,39.8,32.4,Ocean Without a Shore,1.0,2007.0,56.0,857.52,1071.9,1620.71,4,1289.5199999999998,0
Mario Ballocco,1913.0,95.0,60.0,70.0,Reticolo - nero - grigio - bianco,1.0,1951.0,38.0,5359.5,7503.3,4051.78,5,4200.0,1
David Budd,1927.0,64.0,74.5,54.7,Untitled,1.0,1961.0,34.0,1071.9,1607.85,4321.9,1,4075.15,1
Albrecht Dürer,1471.0,57.0,39.7,28.5,"The Whore of Babylon (Bartsch 73; Meder, Hollstein 177)",1.0,1496.0,25.0,8741.94,12488.49,14948.72,5,1131.45,1
Albrecht Dürer,1471.0,57.0,39.5,28.2,"The Four Angels Staying the Winds (B. 66; M., Holl. 169)",1.0,1496.0,25.0,4995.4,7493.09,6294.2,5,1113.8999999999999,1
Albrecht Dürer,1471.0,57.0,39.0,27.8,"The Torture of St. John the Evangelist (B. 61; M., Holl. 164)",1.0,1496.0,25.0,6244.25,8741.94,7080.97,5,1084.2,1
Albrecht Dürer,1471.0,57.0,24.5,18.5,"The Sea Monster (B. 71; M., Holl. 66)",1.0,1498.0,27.0,24976.98,37465.47,34618.09,10,453.25,1
Albrecht Dürer,1471.0,57.0,19.0,12.0,"Dream of the Doctor (B. 76; M., Holl. 70)",1.0,1498.0,27.0,22479.28,31221.23,25176.8,10,228.0,1
Albrecht Dürer,1471.0,57.0,31.1,22.5,"St. Jerome Penitent in the Wilderness (B. 61; M., Holl. 57)",1.0,1496.0,25.0,12488.49,18732.74,15735.5,10,699.75,1
Albrecht Dürer,1471.0,57.0,39.7,28.5,"The Last Supper (B. 5; M., Holl. 114)",1.0,1510.0,39.0,1248.85,2497.7,3776.52,5,1131.45,1
Albrecht Dürer,1471.0,57.0,12.5,9.8,"Eight Plates from The Small Passion (B. 19, 21, 26, 29, 34, 35, 38, 41; M., Holl. 115, 128, 132, 135, 138, 143, 147, 150)",1.0,1508.0,37.0,3746.55,6244.25,4091.23,5,122.50000000000001,1
Albrecht Dürer,1471.0,57.0,12.6,9.6,"Christ Appearing to His Mother (B. 46; M., Holl. 155)",1.0,1511.0,40.0,1873.27,2497.7,2360.32,5,120.96,1
Albrecht Dürer,1471.0,57.0,29.8,21.5,"Madonna as Queen of Angels (B. 101; M., Holl. 211)",1.0,1518.0,47.0,2497.7,3746.55,4405.94,5,640.7,1
Albrecht Dürer,1471.0,57.0,29.7,21.3,"Glorification of the Virgin (B. 95; M., Holl. 207)",1.0,1502.0,31.0,1873.27,2497.7,3461.81,5,632.61,1
Albrecht Dürer,1471.0,57.0,29.8,21.2,"Joachim and Saint Anne Meeting at the Golden Gate (B. 79; M., Holl. 191)",1.0,1504.0,33.0,1248.85,2497.7,5035.36,5,631.76,1
Albrecht Dürer,1471.0,57.0,29.4,21.2,"The Betrothal of the Virgin (B. 82; M., Holl. 194)",1.0,1504.0,33.0,2497.7,4995.4,3461.81,5,623.28,1
Albrecht Dürer,1471.0,57.0,30.0,21.2,"The Holy Family in Egypt (B. 90; M., Holl. 202)",1.0,1502.0,31.0,1873.27,3122.12,3461.81,5,636.0,1
Albrecht Dürer,1471.0,57.0,29.2,22.2,"The Adoration of the Magi (B. 3; M., Holl. 208)",1.0,1511.0,40.0,1873.27,3122.12,4405.94,5,648.24,1
Albrecht Dürer,1471.0,57.0,21.5,14.4,"St. John the Baptist and St. Onuphrius in the Wilderness (B. 112; M., Holl. 230)",1.0,1503.0,32.0,1248.85,2497.7,3147.1,5,309.6,1
Albrecht Dürer,1471.0,57.0,39.6,28.6,"The Last Supper; and Ecce Homo (B. 5, 9; M., Holl. 114, 118)",1.0,1511.0,40.0,2497.7,3746.55,7867.75,5,1132.5600000000002,1
Albrecht Dürer,1471.0,57.0,21.1,14.4,"Saints Nicholas, Ulrich and Erasmus; and The Elevation of Saint Mary Magdalene (B. 118, 121; M., Holl. 233, 237)",1.0,1505.0,34.0,1873.27,3122.12,2045.61,5,303.84000000000003,1
Albrecht Dürer,1471.0,57.0,13.0,19.6,"Crucifixion (B. 24; M., Holl. 23)",1.0,1508.0,37.0,749.31,999.08,1888.26,10,254.8,1
Albrecht Dürer,1471.0,57.0,22.0,15.8,"Agony in the Garden (B. 19; M., Holl. 19)",1.0,1515.0,44.0,624.42,874.19,2675.03,3,347.6,1
Albrecht Dürer,1471.0,57.0,11.6,7.4,"Pilate Washing his Hands (B., M., Holl. 11)",1.0,1512.0,41.0,2497.7,3746.55,5035.36,10,85.84,1
Albrecht Dürer,1471.0,57.0,12.0,7.7,"Saint Philip (B. 46; M., Holl. 48)",1.0,1526.0,55.0,1873.27,3122.12,4091.23,10,92.4,1
Albrecht Dürer,1471.0,57.0,10.8,7.8,"The Virgin on the Crescent (B. 30; M., Holl. 29)",1.0,1499.0,28.0,1873.27,3122.12,2517.68,10,84.24000000000001,1
Albrecht Dürer,1471.0,57.0,10.9,7.8,"The Large Horse (B. 97; M., Holl. 94)",1.0,1505.0,34.0,1248.85,2497.7,2045.61,10,85.02,1
Albrecht Dürer,1471.0,57.0,15.0,14.0,"The Ill-assorted Couple (B. 93; M., Holl. 77)",1.0,1495.0,24.0,1873.27,3122.12,3776.52,10,210.0,1
Albrecht Dürer,1471.0,57.0,10.6,7.7,"Three Peasants in Conversation (B. 86; M., Holl. 87)",1.0,1497.0,26.0,2497.7,3746.55,3461.81,10,81.62,1
Albrecht Dürer,1471.0,57.0,11.6,7.1,"Satyr Family (B. 69; M., Holl. 65)",1.0,1505.0,34.0,2497.7,3746.55,3147.1,10,82.36,1
Martin Schongauer,1448.0,43.0,16.1,11.5,"The Resurrection (Bartsch 20; Lehrs, Hollstein 30)",1.0,1480.0,32.0,3746.55,6244.25,4405.94,10,185.15,1
Dirk Vellert,1480.0,67.0,15.5,11.4,"Christ Walking on the Water; and The Temptation of Christ (Hollstein 4, 5)",1.0,1525.0,45.0,3746.55,6244.25,4405.94,10,176.70000000000002,1
Hans Sebald Beham,1500.0,50.0,4.5,7.1,"Saint Sebald; Buffoon and two Women and a Fool; and Female Genius (B. 65, 214, 258; Holl. 69, 214, 269)",1.0,1521.0,21.0,1498.62,2247.93,1730.9,10,31.95,1
Hans Sebald Beham,1500.0,50.0,4.4,3.0,The Seven Planets (B. 114-120; Holl. 116-122),1.0,1539.0,39.0,1498.62,2247.93,1888.26,10,13.200000000000001,1
Albrecht Altdorfer,1475.0,63.0,7.1,5.0,Virgin and Child with Two Boys (B. 15; Winzinger 102; New Holl. e16),1.0,1507.0,32.0,749.31,999.08,944.13,10,35.5,1
Dirck Volckertsz. Coornhert,1522.0,68.0,22.0,26.8,"The Triumph of Patience: Four Works after Maerten van Heemskerck (Holl. 152, 154, 156, 157; New Holl. 437, 439, 441, 442)",1.0,1559.0,37.0,749.31,999.08,1258.84,10,589.6,1
Lucas Cranach the Elder,1472.0,81.0,29.0,41.3,The Second Tournament with the Tapestry of Samson and the Lion (B. 126; Holl. 117),1.0,1509.0,37.0,4995.4,7493.09,7080.97,5,1197.6999999999998,1
Anthony van Dyck,1599.0,42.0,37.5,25.5,"Adam van Noort (Hollstein, Mauquoy-Hendrickx 8; New Hollstein 7)",1.0,1632.0,33.0,1873.27,2497.7,2202.97,3,956.25,1
Hendrick Goltzius,1558.0,59.0,9.5,7.2,A Collection of Prints,1.0,1582.0,24.0,2497.7,4995.4,9441.3,10,68.4,1
Anton Maria Zanetti I,1680.0,77.0,9.6,6.5,Madonna Seated on a Cloud Holding the Infant Christ (After Parmigianino) (Bartsch XII.162.2),1.0,1723.0,43.0,874.19,1248.85,1101.48,5,62.4,1
Cristofano Robetta,1462.0,70.0,30.1,28.1,Adoration of the Magi (After Fillipino Lippi) (Bartsch 6; Hind 10; Bellini 11),1.0,1510.0,48.0,999.08,1498.62,1258.84,10,845.8100000000001,1
Giovanni Domenico Tiepolo,1727.0,77.0,18.0,24.2,"Fuga in Egitto: Two Plates (De Vesme 6, 16; Rizzi 71, 81)",1.0,1750.0,23.0,749.31,999.08,1888.26,3,435.59999999999997,1
Jacob van Ruisdael,1623.0,59.0,19.0,27.6,"The Little Bridge (Bartsch, Le Blanc 1)",1.0,1650.0,27.0,999.08,1498.62,2989.74,3,524.4,1
Rembrandt Harmensz. van Rijn,1606.0,63.0,5.0,4.5,"Self-Portrait in a Cap, Wide-eyed and Open-mouthed (Bartsch, Hollstein 320; New Hollstein 69; Hind 32)",1.0,1630.0,24.0,24976.98,37465.47,59794.89,3,22.5,1
Rembrandt Harmensz. van Rijn,1606.0,63.0,13.3,10.4,"Self-Portrait in a Cap and Scarf with the Face Dark: Bust (B., Holl. 17; New Holl. 120; H. 108)",1.0,1633.0,27.0,24976.98,37465.47,44059.39,3,138.32000000000002,1
Rembrandt Harmensz. van Rijn,1606.0,63.0,19.8,15.8,"Self-Portrait Leaning on a Stone Sill (B., Holl. 21; New Holl. 171; H. 168)",1.0,1639.0,33.0,32470.07,43709.72,40912.29,3,312.84000000000003,1
Rembrandt Harmensz. van Rijn,1606.0,63.0,10.5,9.5,"Self Portrait with Saskia (B., Holl. 19, New Holl. 158, H. 144)",1.0,1636.0,30.0,6244.25,8741.94,23603.25,3,99.75,1
Rembrandt Harmensz. van Rijn,1606.0,63.0,15.2,12.5,"Studies of the Head of Saskia and Others (B., Holl. 365; New Holl. 157; H. 145)",1.0,1636.0,30.0,22479.28,27474.68,25176.8,3,190.0,1
Rembrandt Harmensz. van Rijn,1606.0,63.0,11.0,8.0,"The Little Jewish Bride (B., Holl. 342; New Holl. 169; H. 154)",1.0,1638.0,32.0,18732.74,31221.23,20456.15,3,88.0,1
Rembrandt Harmensz. van Rijn,1606.0,63.0,4.3,4.2,"The Artist’s Mother in a Cloth Headdress, looking down: Head only (B., Holl. 351; New Holl. 121; H. 107)",1.0,1633.0,27.0,6244.25,8741.94,7867.75,3,18.06,1
Rembrandt Harmensz. van Rijn,1606.0,63.0,16.5,14.2,"Jan Cornelis Sylvius (B., Holl. 266; New Holl. 124; H. 111)",1.0,1633.0,27.0,999.08,1498.62,2517.68,3,234.29999999999998,1
Rembrandt Harmensz. van Rijn,1606.0,63.0,13.1,10.4,"Self-Portrait in a Cap and Scarf with the Face Dark: Bust (B., Holl. 17; New Holl. 120; H. 108)",1.0,1633.0,27.0,8741.94,12488.49,12588.4,3,136.24,1
Rembrandt Harmensz. van Rijn,1606.0,63.0,22.0,18.0,"Jan Uytenbogaert, Preacher of the Remonstrants (B., Holl. 279; New Holl. 153; H. 128)",1.0,1635.0,29.0,1248.85,2497.7,2675.03,3,396.0,1
Rembrandt Harmensz. van Rijn,1606.0,63.0,15.6,13.6,"The Return of the Prodigal Son (B., Holl. 91; New Holl. 159; H. 147)",1.0,1636.0,30.0,18732.74,31221.23,23603.25,3,212.16,1
Rembrandt Harmensz. van Rijn,1606.0,63.0,8.8,6.2,"The Flight into Egypt: Small (B., Holl. 52; New Holl. 117; H. 105)",1.0,1633.0,27.0,9366.37,12488.49,11014.85,3,54.56000000000001,1
Rembrandt Harmensz. van Rijn,1606.0,63.0,13.0,7.4,"Christ at Emmaus: The Smaller Plate (B., Holl. 88; New Holl. 129; H. 121)",1.0,1634.0,28.0,9990.79,12488.49,23603.25,3,96.2,1
Rembrandt Harmensz. van Rijn,1606.0,63.0,26.2,22.0,"The Angel Appearing to the Shepherds (B., Holl. 44; New Holl. 125; H. 120)",1.0,1634.0,28.0,9990.79,14986.19,13375.17,3,576.4,1
Rembrandt Harmensz. van Rijn,1606.0,63.0,27.7,39.5,"The Hundred Guilder Print (B., Holl. 74; New Holl. 239; H. 236)",1.0,1648.0,42.0,14986.19,18732.74,14161.95,3,1094.1499999999999,1
Rembrandt Harmensz. van Rijn,1606.0,63.0,12.7,11.0,"The Flight into Egypt: A Night Piece (B., Holl. 53; New Holl. 262; H. 253)",1.0,1651.0,45.0,6244.25,8741.94,11014.85,3,139.7,1
Rembrandt Harmensz. van Rijn,1606.0,63.0,36.5,25.5,"The Raising of Lazarus: The Larger Plate (B., Holl. 73; New Holl. 113; H. 96)",1.0,1630.0,24.0,8741.94,11239.64,8654.52,3,930.75,1
Rembrandt Harmensz. van Rijn,1606.0,63.0,21.2,29.0,"The Presentation in the Temple: Oblong Print (B., Holl. 40; New Holl. 184; H. 162)",1.0,1640.0,34.0,1248.85,2497.7,4091.23,3,614.8,1
Rembrandt Harmensz. van Rijn,1606.0,63.0,11.0,8.2,"Joseph Telling his Dreams (B., Holl. 37; New Holl. 167; H. 160)",1.0,1638.0,32.0,1248.85,1873.27,7080.97,3,90.19999999999999,1
Rembrandt Harmensz. van Rijn,1606.0,63.0,14.2,9.3,"David in Prayer (B., Holl. 41; New Holl. 268; H. 258)",1.0,1652.0,46.0,3746.55,4995.4,4720.65,3,132.06,1
Rembrandt Harmensz. van Rijn,1606.0,63.0,12.7,16.0,"Christ and the Woman of Samaria: An Arched Print (B., Holl. 70; New Holl. 302; H. 294)",1.0,1657.0,51.0,2497.7,3746.55,5035.36,3,203.2,1
Rembrandt Harmensz. van Rijn,1606.0,63.0,21.0,16.0,"Christ at Emmaus: The Larger Plate (B., Holl. 87; New Holl. 283; H. 282)",1.0,1654.0,48.0,999.08,1498.62,2045.61,3,336.0,1
Rembrandt Harmensz. van Rijn,1606.0,63.0,12.7,10.3,"The Beheading of St John the Baptist (B., Holl. 92; New Holl. 183; H. 171)",1.0,1640.0,34.0,4995.4,7493.09,6294.2,3,130.81,1
Rembrandt Harmensz. van Rijn,1606.0,63.0,9.5,14.3,"The Virgin and Child with the Cat and the Snake (B., Holl. 63; New Holl. 278; H. 275)",1.0,1654.0,48.0,7493.09,9990.79,9441.3,3,135.85,1
Rembrandt Harmensz. van Rijn,1606.0,63.0,12.4,10.8,"Christ and the Woman of Samaria Among Ruins (B., Holl. 71; New Holl. 127; H. 122)",1.0,1634.0,28.0,4995.4,7493.09,6294.2,3,133.92000000000002,1
Rembrandt Harmensz. van Rijn,1606.0,63.0,11.5,8.0,"St Jerome Kneeling in Prayer, Looking Down (B., Holl. 102; New Holl. 142; H. 140)",1.0,1635.0,29.0,2497.7,3746.55,5035.36,3,92.0,1
Rembrandt Harmensz. van Rijn,1606.0,63.0,14.5,11.2,"Three Oriental Figures (Jacob and Laban?) (B., Holl. 118; New Holl. 190; H. 183)",1.0,1641.0,35.0,749.31,999.08,3147.1,3,162.39999999999998,1
Rembrandt Harmensz. van Rijn,1606.0,63.0,14.2,11.7,"The Strolling Musicians (B., Holl. 119; New Holl. 141; H. 142)",1.0,1635.0,29.0,3746.55,6244.25,7553.04,3,166.14,1
Rembrandt Harmensz. van Rijn,1606.0,63.0,7.8,5.6,"The Goldsmith (B., Holl. 123; New Holl. 289; H. 285)",1.0,1655.0,49.0,2497.7,3746.55,3147.1,3,43.68,1
Rembrandt Harmensz. van Rijn,1606.0,63.0,9.5,6.6,"Man Drawing from a Cast (B., Holl. 130; New Holl. 192; H. 191)",1.0,1641.0,35.0,1873.27,3122.12,3147.1,3,62.699999999999996,1
Rembrandt Harmensz. van Rijn,1606.0,63.0,4.8,3.7,"A Standing Hurdy-Gurdy Player ('Polander Standing with Arms Folded') (B., Holl. 140; New Holl. 75; H. 138)",1.0,1631.0,25.0,1248.85,2497.7,1888.26,3,17.76,1
Rembrandt Harmensz. van Rijn,1606.0,63.0,4.4,3.1,"Grotesque Profile: Man in a High Cap (B., Holl. 326; New Holl. 35; H. 68)",1.0,1629.0,23.0,874.19,1123.96,1730.9,3,13.640000000000002,1
Rembrandt Harmensz. van Rijn,1606.0,63.0,11.4,6.6,"Beggar with a Wooden Leg (B., Holl. 179; New Holl. 49; H. 12)",1.0,1630.0,24.0,2497.7,3746.55,3147.1,3,75.24,1
Rembrandt Harmensz. van Rijn,1606.0,63.0,14.2,12.5,"The Windmill (B., Holl. 233; New Holl. 200; H. 179)",1.0,1641.0,35.0,18732.74,31221.23,47206.49,3,177.5,1
Ferdinand Bol,1616.0,64.0,12.0,8.5,Old Man with a Flowing Beard and Cap (Hollstein 9),1.0,1642.0,26.0,624.42,874.19,2360.32,3,102.0,1
Willem Kalf,1619.0,74.0,100.3,82.7,"Still life with a Chinese ginger jar, silver, objects of vertu, a cut melon, bread, a paper packet in a porcelain bowl, and a pink rose, all on a table draped with a Persian carpet",1.0,1658.0,39.0,999079.2,1498618.8,1832061.48,1,8294.81,1
François Boucher,1703.0,67.0,76.2,60.0,Les villageois à la pêche,1.0,1766.0,63.0,312212.25,437097.15,393387.44,1,4572.0,1
François Boucher,1703.0,67.0,71.5,58.2,Le départ pour la pêche,1.0,1756.0,53.0,187327.35,249769.8,251767.96,1,4161.3,1
"Benjamin West, P.R.A.",1738.0,82.0,53.5,43.2,"Portrait of Prince William, later King William IV of Great Britain (1765–1837), when a midshipman, in naval uniform standing on the deck of HMS Prince George",1.0,1779.0,41.0,249769.8,374654.7,377651.94,1,2311.2000000000003,1
"Joseph Mallord William Turner, R.A.",1775.0,76.0,89.5,120.0,Purfleet and the Essex Shore as seen from Long Reach,1.0,1808.0,33.0,4995396.0,7493094.0,5986982.11,1,10740.0,1
Master of the 1540s,1541.0,10.0,59.9,45.0,"Portrait of a lady, half-length, wearing a black coat and fur wrap, with a white headdress",1.0,1541.0,0.0,32470.07,43709.72,55074.24,1,2695.5,1
Esaias van de Velde,1587.0,43.0,30.0,44.5,"Travellers at an inn, drinking and smoking on horseback",1.0,1622.0,35.0,18732.74,24976.98,18882.6,1,1335.0,1
Herman Saftleven,1609.0,76.0,17.7,23.5,"A river port in a Rhenish landscape with figures loading boats, a tower beyond",1.0,1676.0,67.0,12488.49,18732.74,15735.5,1,415.95,1
Jan Josefsz. van Goyen,1596.0,60.0,33.4,42.5,A river landscape with sailing vessels,1.0,1653.0,57.0,49953.96,74930.94,55074.24,1,1419.5,1
Jan Josefsz. van Goyen,1596.0,60.0,37.6,61.6,A view of an estuary with figures in a wijdschip and a rowing boat,1.0,1645.0,49.0,37465.47,49953.96,47206.49,1,2316.1600000000003,1
Willem van Mieris,1662.0,85.0,25.4,21.6,The poultry seller,1.0,1718.0,56.0,74930.94,99907.92,94412.98,1,548.64,1
Workshop of Laurent de La Hyre,1606.0,50.0,105.1,142.4,Allegory of Music,1.0,1649.0,43.0,24976.98,37465.47,34618.09,1,14966.24,1
Christian Berentz,1658.0,64.0,36.4,48.9,"Still life with a pomegranate and grapes, with roses and other fruits in a basket, all on a stone ledge",1.0,1693.0,35.0,18732.74,24976.98,22029.7,1,1779.9599999999998,1
"Francis Cotes, R.A.",1726.0,44.0,58.42,46.99,Portrait of the Hon. John Yorke (1728-1801),1.0,1769.0,43.0,7493.09,9990.79,9441.3,1,2745.1558,1
Frans Vervloet,1795.0,77.0,33.9,52.2,"Venice, a view of the Grand Canal",1.0,1859.0,64.0,7493.09,9990.79,17309.05,1,1769.58,1
Ferdinand de Braekeleer,1792.0,91.0,48.0,65.0,A Domestic Interior after a Row,1.0,1861.0,69.0,6244.25,8741.94,13375.17,1,3120.0,1
Pedro Atanasio Bocanegra,1638.0,51.0,18.6,13.4,The Holy Family with the young Christ holding a Cross,1.0,1666.0,28.0,3746.55,4995.4,37765.19,4,249.24000000000004,1
Giovanni Battista Tiepolo,1696.0,74.0,19.5,10.3,A standing man seen from behind,1.0,1760.0,64.0,2997.24,4370.97,3776.52,4,200.85000000000002,1
Anton Raphael Mengs,1728.0,51.0,49.2,36.0,Academy Nude,1.0,1755.0,27.0,4995.4,7493.09,17309.05,10,1771.2,1
Charles Collins,1680.0,64.0,50.9,37.3,A Horned Grebe,1.0,1739.0,59.0,6244.25,8741.94,7867.75,1,1898.5699999999997,1
John Taylor,1739.0,99.0,17.3,13.9,"Portrait of Richard James Lawrence (1745-1830) of Davis Cove, Jamaica; together with a Portrait of James Lawrence (1747-1811) of Towerhill, Jamaica; and a portrait of a gentleman, possibly their tutor",1.0,1776.0,37.0,2497.7,3746.55,44059.39,10,240.47000000000003,1
John Smart,1742.0,69.0,16.8,14.3,"Portrait of Sophia Dighton (1770-1793), the artist's daughter",1.0,1791.0,49.0,1248.85,1873.27,2045.61,4,240.24,1
"John Opie, R.A.",1761.0,46.0,23.1,18.3,Portrait of Thomas Girtin (1775-1802),1.0,1800.0,39.0,3746.55,6244.25,3776.52,10,422.73,1
John Linnell,1792.0,90.0,19.7,14.2,Portrait of Dr Thomas Monro (1759–1833),1.0,1827.0,35.0,1873.27,2497.7,1730.9,4,279.73999999999995,1
"George Richmond, R.A.",1809.0,87.0,22.4,17.5,Portrait of Theodor Matthias von Holst (1810-1844),1.0,1827.0,18.0,1248.85,1873.27,8654.52,4,392.0,1
"Peter De Wint, O.W.S.",1784.0,65.0,22.5,18.6,"Still life with a bottle, a jug and a napkin",1.0,1847.0,63.0,7493.09,9990.79,9441.3,1,418.50000000000006,1
John Middleton,1827.0,29.0,24.5,33.9,Deer in a forest glade,1.0,1851.0,24.0,2497.7,3746.55,2517.68,1,830.55,1
"John Hamilton Mortimer, A.R.A.",1740.0,39.0,19.5,18.7,Two ladies sitting in the corner of a studio,1.0,1810.0,70.0,9990.79,14986.19,29897.45,4,364.65,1
"Sarah Biffin, later Mrs Wright",1784.0,66.0,10.2,15.2,Study of feathers,1.0,1812.0,28.0,4995.4,7493.09,81824.59,1,155.04,1
Francis Towne,1739.0,77.0,23.5,32.4,"Castel Madama, above the River Aniene, near Tivoli",1.0,1781.0,42.0,24976.98,37465.47,31470.99,4,761.4,1
Isaac Oliver,1556.0,61.0,5.3,4.4,Portrait of a lady,1.0,1617.0,61.0,14986.19,22479.28,18882.6,1,23.32,1
Hubert Robert,1733.0,68.0,42.0,57.4,Courtyard of a Roman Villa,1.0,1762.0,29.0,49953.96,74930.94,47206.49,4,2410.7999999999997,1
François Boucher,1703.0,67.0,23.4,30.8,"Recumbent Female Nude, with Cupid",1.0,1762.0,59.0,49953.96,74930.94,62941.99,10,720.72,1
Cornelis Troost,1696.0,54.0,43.4,51.8,"Scene from Thomas Asselyn’s Farce, 'Jan Claasz., or the Supposed Servant Girl' (Act III, scene VI)",1.0,1745.0,49.0,62442.45,87419.43,196693.72,4,2248.12,1
Georg Dionysius Ehret,1708.0,62.0,47.0,32.7,The Amaryllis,1.0,1761.0,53.0,24976.98,37465.47,34618.09,1,1536.9,1
Pancrace Bessa,1772.0,63.0,42.5,32.0,"A branch of Orange Blossom, with a Bee-Eater",1.0,1816.0,44.0,7493.09,9990.79,10228.07,1,1360.0,1
Attributed to Francesco Fanelli,1577.0,64.0,10.0,25.0,Sleeping Cupid,1.0,1640.0,63.0,14986.19,22479.28,18882.6,2,250.0,1
John Bacon (1740-1799),1740.0,59.0,127.0,1.0,Charity assisting a poor boy,1.0,1777.0,37.0,18732.74,31221.23,18882.6,2,127.0,1
Attributed to Raffaelle Monti (1818-1881),1818.0,63.0,49.0,1.0,Bust of a Vestal Virgin,1.0,1840.0,22.0,14986.19,22479.28,18882.6,10,49.0,1
Alceo Dossena (1878-1937),1878.0,59.0,156.0,1.0,After the Antique; Athena Promachos,1.0,1900.0,22.0,24976.98,37465.47,37765.19,10,156.0,1
Alceo Dossena (1878-1937),1878.0,59.0,76.0,1.0,Theseus and Antiope,1.0,1900.0,22.0,14986.19,22479.28,18882.6,10,76.0,1
Hilary Pecis,1979.0,43.0,60.9,50.8,Backyard View,1.0,2018.0,39.0,24976.98,37465.47,424858.43,1,3093.72,0
Joy Labinjo,1994.0,28.0,67.5,96.6,"Mum, Toni and I",1.0,2019.0,25.0,12488.49,18732.74,20456.15,1,6520.5,0
Aboudia,1983.0,39.0,75.8,101.3,Untitled,1.0,2016.0,33.0,9990.79,14986.19,45632.94,1,7678.539999999999,0
Rashid Johnson,1977.0,45.0,245.1,184.2,Gary,8.1,2013.0,36.0,124884.9,187327.35,204561.47,1,365694.10199999996,0
Kehinde Wiley,1977.0,45.0,213.3,274.6,Passing/Posing (Marriage of the Virgin),1.0,2005.0,28.0,124884.9,187327.35,173340.24,1,58572.18000000001,0
Aboudia,1983.0,39.0,121.9,182.9,Untitled,1.0,2016.0,33.0,18732.74,24976.98,66089.09,1,22295.510000000002,0
Vaughn Spann,1992.0,30.0,76.2,61.0,Untitled (Marked Man),1.0,2020.0,28.0,18732.74,24976.98,78677.49,1,4648.2,0
Avery Singer,1987.0,35.0,101.6,76.2,Untitled,1.0,2017.0,30.0,149861.88,224792.82,298974.45,1,7741.92,0
Michel Majerus,1967.0,35.0,280.0,399.0,Painkiller II,1.0,2001.0,34.0,99907.92,149861.88,502287.07,1,111720.0,1
Katherine Bernhardt,1975.0,47.0,182.9,153.4,"Coco Rico, Papaya, Avocado + a Cigarette",1.0,2015.0,40.0,18732.74,24976.98,86545.24,1,28056.86,0
